AN00,AN01,AN02,AN03,AN04,AN05,AN06,AN07,AN08,AN09,AN10,AN11,AN12,AN13,AN14,AN15,AN16,AN17,AN18,AN19,AN20,AN21,AN22,AN23,AN24,AN25,AN26,AN27,AN28,AN29,M00,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,BN00,BN01,BN02,BN03,BN04,BN05,BN06,BN07,BN08,BN09,BN10,BN11,BN12,BN13,BN14,BN15,BN16,BN17,BN18,BN19,BN20,BN21,BN22,BN23,BN24,BN25,BN26,BN27,BN28,BN29,Detector,sm,ADCSUM,MXmax,MXavg,MXRatio,Amax,Aavg,ARatio,Bmax,Bavg,BRatio,Asum,MXsum,Bsum
20,30,26,20,20,16,14,14,14,14,13,14,18,15,14,14,13,12,16,11,11,11,11,11,11,13,14,10,11,9,13,17,20,18,21,21,19,22,21,23,33,36,39,31,26,25,26,27,25,20,19,17,17,17,15,15,12,12,14,14,10,9,11,8,11,13,10,12,12,15,17,17,18,17,14,22,32,36,32,25,23,22,19,15,16,13,12,13,15,12,162,5,1576,39,21.166666666666668,0.5427350427350428,30,14.666666666666666,0.4888888888888889,36,16.7,0.46388888888888885,440,635,501
13,24,21,17,17,16,18,16,14,13,14,14,10,13,12,11,13,11,10,11,9,12,10,10,8,10,11,11,13,13,18,25,25,22,23,30,32,30,25,25,27,25,21,20,22,17,18,15,14,17,15,15,15,14,12,12,13,13,11,11,11,12,12,10,12,9,11,14,12,13,15,18,15,18,20,21,18,22,23,26,26,28,24,20,15,16,13,16,15,13,164,5,1475,32,19.4,0.60625,24,13.166666666666666,0.548611111111111,28,16.6,0.5928571428571429,395,582,498
15,20,19,15,13,14,15,12,13,14,11,12,11,11,11,13,12,12,9,13,13,10,10,9,10,13,11,11,11,11,14,19,20,20,21,23,27,32,32,30,25,21,22,21,19,19,19,17,17,14,13,14,12,15,14,12,12,13,12,13,10,11,11,11,11,9,13,17,17,20,16,16,13,15,24,31,29,26,24,22,20,18,19,17,14,14,14,14,14,14,399,13,1440,32,18.733333333333334,0.5854166666666667,20,12.466666666666667,0.6233333333333333,31,16.8,0.5419354838709678,374,562,504
14,25,36,31,25,20,18,17,16,16,15,14,16,12,14,14,11,14,10,15,14,11,13,11,12,12,8,12,10,10,12,16,21,22,19,18,16,16,20,25,27,29,29,31,39,36,28,25,23,22,21,18,15,17,17,15,14,13,10,12,9,8,10,10,11,9,8,10,11,15,13,18,18,21,33,30,28,28,28,29,23,19,18,14,15,15,14,16,13,11,438,14,1597,39,20.866666666666667,0.535042735042735,36,15.533333333333333,0.43148148148148147,33,16.833333333333332,0.51010101010101,466,626,505
8,12,9,9,10,13,16,21,19,16,18,20,19,16,16,19,15,15,16,13,15,14,14,11,12,13,13,12,14,12,12,9,9,8,9,13,20,20,20,18,21,22,21,24,27,26,22,24,24,24,20,21,22,17,19,15,13,16,17,16,16,29,27,21,17,14,14,12,12,13,13,13,12,11,13,11,13,12,11,11,11,11,11,9,13,10,9,12,10,11,510,17,1381,27,18.3,0.6777777777777778,21,14.333333333333334,0.6825396825396826,29,13.4,0.4620689655172414,430,549,402
12,21,23,22,26,29,27,25,24,31,29,22,19,17,16,15,12,13,12,17,13,15,13,13,12,13,14,12,13,13,18,37,44,37,59,73,71,61,65,108,96,68,48,40,35,32,28,28,25,24,20,23,20,20,21,17,15,16,17,16,10,10,11,11,12,16,14,12,14,19,17,15,13,10,13,10,11,10,11,13,10,12,11,12,9,11,11,11,10,9,513,17,2083,108,39.4,0.3648148148148148,31,18.1,0.5838709677419355,19,11.933333333333334,0.6280701754385966,543,1182,358
8,11,11,19,55,67,59,42,35,30,24,20,20,19,16,18,18,16,13,13,12,17,14,12,11,13,11,10,12,10,11,12,16,32,83,85,57,38,28,25,24,20,21,17,18,17,13,15,15,14,12,13,14,12,12,11,12,11,11,12,11,30,48,54,43,32,26,19,18,17,18,15,15,13,16,14,13,13,11,13,12,12,11,11,10,12,11,12,12,9,356,11,1868,85,22.7,0.26705882352941174,67,21.2,0.3164179104477612,54,18.366666666666667,0.34012345679012346,636,681,551
8,10,13,12,13,9,17,13,14,12,18,15,15,16,15,14,14,12,14,10,11,11,12,11,10,13,13,11,9,8,14,22,23,26,37,39,56,58,51,48,53,56,51,48,41,35,32,26,25,23,22,21,21,21,15,16,17,15,15,15,15,19,21,24,21,19,20,20,19,17,17,16,14,14,16,14,12,14,14,12,11,12,11,9,10,11,10,10,10,13,393,13,1760,58,31.4,0.5413793103448276,18,12.433333333333334,0.6907407407407408,24,14.833333333333334,0.6180555555555556,373,942,445
16,28,29,35,34,30,25,21,19,21,18,16,15,17,17,15,17,14,14,12,13,11,14,12,11,10,8,11,11,10,10,9,16,20,23,24,20,21,19,24,23,24,22,27,33,29,29,22,20,21,23,22,21,18,19,17,12,15,14,14,10,10,10,10,8,8,9,11,9,13,12,13,13,14,13,17,14,16,18,16,23,28,24,17,16,13,14,14,11,12,530,17,1551,33,20.366666666666667,0.6171717171717171,35,17.466666666666665,0.499047619047619,28,13.866666666666667,0.49523809523809526,524,611,416
15,19,21,18,15,16,15,14,14,15,9,13,16,12,15,15,14,12,11,13,12,10,10,10,12,11,8,10,9,12,15,20,27,26,21,23,26,26,21,25,27,34,42,40,35,32,31,27,27,28,29,24,21,19,17,17,16,17,17,14,12,11,11,12,12,10,13,11,13,11,13,15,17,22,21,22,20,15,21,27,27,23,21,16,16,15,14,12,11,12,6,0,1616,42,24.8,0.5904761904761905,21,13.2,0.6285714285714286,27,15.866666666666667,0.5876543209876544,396,744,476
10,11,10,9,13,13,15,20,25,23,17,17,15,14,15,15,16,15,15,13,13,14,13,13,13,13,11,16,14,10,11,12,10,10,14,13,15,26,34,27,21,20,19,18,21,24,25,24,20,20,20,20,23,24,24,21,25,29,29,24,10,11,9,9,9,8,9,12,10,11,11,12,10,11,10,11,10,11,11,10,10,12,11,13,13,11,14,12,16,15,8,0,1386,34,20.766666666666666,0.6107843137254901,25,14.366666666666667,0.5746666666666667,16,11.066666666666666,0.6916666666666667,431,623,332
8,18,23,20,18,17,14,12,13,10,12,12,10,12,12,11,11,11,10,11,11,11,11,11,11,11,11,10,11,11,9,9,10,12,10,14,20,25,53,122,121,82,55,41,34,29,25,25,25,24,22,19,17,17,17,18,16,17,14,13,11,11,11,8,12,11,11,12,17,21,27,25,25,23,29,27,26,18,18,14,13,13,15,12,13,11,12,13,14,11,85,2,1773,122,30.5,0.25,23,12.466666666666667,0.5420289855072464,29,16.133333333333333,0.5563218390804597,374,915,484
14,23,18,17,21,32,34,28,23,19,18,13,14,13,14,14,12,12,14,12,10,11,11,12,10,13,12,11,11,12,17,23,25,22,49,128,145,103,71,59,49,46,41,35,33,31,27,26,24,23,22,22,19,19,17,17,15,17,14,17,9,12,9,12,14,28,35,30,24,22,21,21,24,20,19,18,19,19,18,19,18,16,16,15,14,13,11,11,13,12,108,3,2166,145,38.53333333333333,0.2657471264367816,34,15.933333333333334,0.46862745098039216,35,17.733333333333334,0.5066666666666667,478,1156,532
16,23,21,19,16,17,17,18,14,16,14,12,11,13,10,9,15,13,13,12,10,10,12,11,14,14,11,9,9,10,14,13,15,16,15,18,22,21,18,20,16,18,14,15,15,28,41,40,39,33,26,19,20,19,16,16,13,13,16,12,9,10,10,8,12,11,10,12,13,11,10,10,11,12,12,21,33,35,40,35,31,25,18,15,16,16,14,14,12,13,109,3,1509,41,20.033333333333335,0.4886178861788618,23,13.633333333333333,0.5927536231884057,40,16.633333333333333,0.41583333333333333,409,601,499
12,13,11,12,13,13,11,12,11,12,12,15,13,14,13,12,12,9,8,14,11,16,17,18,14,12,12,12,11,11,17,22,20,23,26,29,25,23,22,26,35,63,70,59,49,39,34,37,42,41,54,146,216,173,111,77,59,52,44,41,10,12,10,12,15,12,10,12,12,13,12,18,22,19,18,14,15,15,21,18,24,51,77,64,41,32,27,25,21,19,65,2,2722,216,55.833333333333336,0.2584876543209877,18,12.533333333333333,0.6962962962962963,77,22.366666666666667,0.2904761904761905,376,1675,671
15,21,23,21,20,21,20,24,24,25,18,17,14,15,17,15,17,16,14,12,15,12,10,12,12,12,12,10,11,10,10,9,11,11,10,13,11,14,20,20,16,16,18,22,38,45,38,29,24,21,21,20,20,17,15,12,16,17,14,14,9,11,9,10,9,10,11,10,11,10,10,10,12,13,16,20,16,15,17,16,17,17,16,13,14,10,13,12,12,12,79,2,1428,45,18.733333333333334,0.41629629629629633,25,16.166666666666668,0.6466666666666667,20,12.7,0.635,485,562,381
11,11,10,11,22,22,22,22,18,14,16,19,15,14,13,16,14,12,15,13,11,13,10,10,12,12,11,12,14,10,12,9,11,9,13,16,15,15,13,13,16,17,17,20,36,54,47,35,33,28,28,22,17,20,18,16,14,17,12,15,11,11,9,11,9,11,9,9,10,9,10,10,11,11,14,19,15,19,17,17,19,16,15,14,12,11,12,11,12,11,82,2,1408,54,20.266666666666666,0.3753086419753086,22,14.166666666666666,0.6439393939393939,19,12.5,0.6578947368421053,425,608,375
12,13,19,26,22,31,66,104,137,128,89,59,47,40,34,31,26,26,25,22,21,20,21,19,19,20,17,19,18,15,10,12,9,11,13,17,76,170,243,222,147,99,75,59,51,47,40,39,37,33,31,29,26,26,24,23,22,23,20,19,11,10,12,13,8,10,14,19,24,24,23,23,21,21,18,19,19,18,14,12,12,14,12,12,12,13,10,12,11,14,82,2,3254,243,55.1,0.22674897119341564,137,38.2,0.2788321167883212,24,15.166666666666666,0.6319444444444444,1146,1653,455
10,11,10,10,9,10,10,10,11,9,8,11,10,9,8,9,8,11,20,48,66,55,38,27,21,18,15,17,17,15,10,12,10,9,9,12,8,7,10,9,12,29,67,120,135,143,131,111,102,94,78,61,48,42,37,34,35,31,28,25,10,9,9,9,9,8,11,10,11,8,11,11,11,13,15,21,27,47,107,191,192,131,84,62,49,44,39,38,33,30,82,2,3240,143,48.63333333333333,0.3400932400932401,66,17.7,0.2681818181818182,192,41.666666666666664,0.21701388888888887,531,1459,1250
21,42,65,111,251,358,336,278,208,148,113,91,76,67,61,57,52,47,44,42,38,37,34,32,29,29,28,26,24,24,11,12,11,13,53,166,290,364,319,249,187,161,139,111,90,76,67,61,57,52,46,46,42,40,38,36,34,32,30,26,9,10,10,10,10,17,26,34,37,40,72,171,235,216,158,107,81,66,54,50,44,41,40,35,33,33,27,27,26,26,82,2,7373,364,95.3,0.2618131868131868,358,92.3,0.2578212290502793,235,58.166666666666664,0.2475177304964539,2769,2859,1745
12,20,14,13,14,15,14,10,15,13,10,13,11,10,13,11,11,11,12,11,10,10,10,10,11,10,10,11,12,8,20,38,34,25,28,37,31,23,25,23,24,25,22,18,20,18,19,16,15,16,16,15,13,13,13,15,13,14,14,9,10,12,15,11,14,16,15,14,16,15,17,18,15,17,18,19,24,17,19,19,21,19,18,14,16,15,14,14,12,11,114,3,1442,38,20.4,0.5368421052631579,20,11.833333333333334,0.5916666666666667,24,15.833333333333334,0.6597222222222222,355,612,475
16,25,26,24,21,17,16,16,16,14,17,14,15,14,14,11,12,15,14,13,13,12,10,10,13,11,12,13,10,10,15,20,19,23,27,20,23,20,23,26,32,32,24,31,32,32,33,28,28,27,26,22,19,18,16,14,17,16,14,15,11,11,11,9,10,12,10,11,10,10,10,12,15,13,17,16,17,16,17,19,17,15,15,13,12,15,15,11,10,11,118,3,1527,33,23.066666666666666,0.6989898989898989,26,14.8,0.5692307692307692,19,13.033333333333333,0.6859649122807018,444,692,391
9,11,12,11,10,11,8,9,11,10,28,64,59,40,29,24,19,21,19,15,15,13,15,13,13,13,12,15,13,12,11,10,8,11,9,9,11,9,9,11,25,67,63,40,29,25,21,17,17,15,16,14,14,14,13,13,15,15,14,13,10,10,11,10,11,9,9,10,11,10,10,10,12,12,24,32,27,21,15,14,14,13,12,14,15,10,11,12,13,12,150,5,1516,67,18.6,0.2776119402985075,64,18.466666666666665,0.28854166666666664,32,13.466666666666667,0.42083333333333334,554,558,404
9,17,22,20,15,14,11,12,14,11,13,14,14,14,11,13,13,14,13,14,8,12,10,13,11,10,11,11,11,11,9,18,28,29,23,20,21,23,22,19,21,31,35,29,30,33,33,31,29,27,25,25,18,17,17,15,15,15,16,16,13,10,12,12,12,10,12,10,10,11,13,15,17,17,20,19,26,25,25,24,24,21,19,15,13,15,14,14,14,11,396,13,1549,35,23.0,0.6571428571428571,22,12.866666666666667,0.5848484848484848,26,15.766666666666667,0.6064102564102565,386,690,473
10,10,11,8,13,12,16,11,13,12,10,11,10,9,9,12,10,10,11,11,12,10,10,10,9,9,10,8,10,10,17,20,17,19,37,55,50,35,25,21,24,21,17,18,17,16,16,15,14,14,13,12,13,15,12,13,11,12,10,13,14,16,13,17,29,45,39,28,25,23,20,21,16,16,18,13,12,13,12,14,13,13,11,12,13,9,11,12,12,11,396,13,1430,55,19.733333333333334,0.3587878787878788,16,10.566666666666666,0.6604166666666667,45,17.366666666666667,0.38592592592592595,317,592,521
18,43,51,43,36,31,29,25,24,23,22,20,20,21,22,19,17,16,16,16,14,14,15,13,14,13,13,13,11,11,12,21,24,22,22,25,23,25,34,40,33,32,40,64,63,48,41,36,37,38,31,29,25,20,20,18,19,16,18,17,12,8,10,11,11,11,10,11,10,12,12,11,15,20,18,16,15,16,18,20,19,15,14,13,14,11,13,10,9,12,399,13,1933,64,29.766666666666666,0.46510416666666665,51,21.433333333333334,0.42026143790849674,20,13.233333333333333,0.6616666666666666,643,893,397
15,26,25,24,20,21,24,26,28,30,30,28,24,21,19,19,16,17,15,18,21,20,20,15,16,13,13,12,13,12,10,11,14,12,9,12,12,11,15,19,20,21,19,20,18,19,16,17,14,28,90,111,76,48,39,30,26,23,24,23,8,10,9,8,11,12,10,9,10,10,10,11,12,10,9,9,10,11,10,12,25,29,23,19,15,14,13,16,14,10,400,13,1787,111,26.9,0.24234234234234234,30,20.033333333333335,0.6677777777777778,29,12.633333333333333,0.435632183908046,601,807,379
17,33,26,21,22,18,17,13,14,11,14,12,14,13,12,12,11,13,10,11,11,9,11,11,10,12,9,10,11,8,10,13,17,11,13,15,19,38,57,64,62,57,56,70,60,49,41,33,34,35,28,25,22,21,18,21,19,16,15,15,13,18,19,18,13,14,11,12,12,12,10,11,11,10,11,11,12,13,9,12,9,10,11,11,10,9,12,10,9,10,273,9,1723,70,31.8,0.4542857142857143,33,13.866666666666667,0.42020202020202024,19,11.766666666666667,0.6192982456140351,416,954,353
19,31,24,19,13,14,12,11,14,11,9,12,12,12,10,13,12,12,12,10,11,11,11,8,11,11,11,10,9,8,50,88,72,62,49,38,27,25,23,22,19,18,18,16,17,15,15,16,14,14,13,14,12,15,9,12,12,14,11,12,9,12,10,10,9,11,7,8,10,9,10,10,10,8,11,11,10,12,8,11,14,18,18,15,14,11,12,11,11,12,351,11,1457,88,24.733333333333334,0.28106060606060607,31,12.766666666666667,0.41182795698924735,18,11.066666666666666,0.6148148148148148,383,742,332
12,10,8,10,9,12,10,12,14,18,23,31,31,32,26,22,19,17,18,14,13,14,13,11,12,12,14,11,12,11,11,9,10,12,9,7,9,10,13,12,9,9,10,12,9,17,49,86,89,69,53,44,34,30,24,23,20,19,22,19,11,12,8,9,10,11,10,11,11,12,11,12,21,32,34,35,30,25,19,17,17,14,15,15,15,14,9,12,11,15,351,11,1698,89,24.966666666666665,0.2805243445692884,32,15.7,0.490625,35,15.933333333333334,0.4552380952380952,471,749,478
9,10,10,8,9,10,9,11,10,14,51,151,172,126,91,64,49,41,35,32,30,28,26,24,23,22,20,21,18,20,9,11,7,12,10,11,10,12,10,15,101,272,273,181,119,84,66,58,50,41,39,38,35,32,30,30,28,25,25,22,10,10,12,11,10,11,9,12,10,14,57,153,169,119,77,56,44,39,34,30,29,27,28,24,22,24,22,20,22,17,352,11,3922,273,55.2,0.2021978021978022,172,38.13333333333333,0.22170542635658916,169,37.4,0.22130177514792898,1144,1656,1122
10,10,9,11,9,11,11,9,9,8,10,10,9,10,14,11,10,9,28,97,182,171,141,104,72,56,48,40,32,33,10,9,11,10,11,10,11,11,11,9,7,11,43,227,370,312,229,161,112,85,73,64,56,52,49,43,40,39,34,35,12,12,10,9,8,11,11,9,8,9,12,14,55,174,207,153,105,75,57,48,40,37,34,34,32,25,27,24,24,23,352,11,4628,370,71.5,0.19324324324324324,182,39.46666666666667,0.21684981684981686,207,43.3,0.20917874396135264,1184,2145,1299
8,9,10,10,12,10,9,9,9,10,10,7,9,11,10,9,11,9,9,18,83,173,157,105,69,52,44,38,33,28,10,10,12,11,9,9,10,9,12,12,25,139,290,258,178,125,89,69,59,48,45,43,41,35,34,32,31,30,26,25,12,15,15,13,12,13,14,13,11,13,17,13,14,17,19,23,26,27,31,49,43,33,31,27,25,19,17,17,20,17,352,11,3323,290,57.53333333333333,0.19839080459770114,173,32.7,0.18901734104046244,49,20.533333333333335,0.41904761904761906,981,1726,616
16,24,22,19,15,13,16,12,14,15,14,11,13,13,11,12,13,12,12,13,13,12,9,12,13,12,12,10,12,13,11,11,8,9,12,11,11,9,11,8,8,13,11,11,29,125,233,234,178,120,85,66,55,46,43,38,37,33,32,30,10,10,9,10,10,9,10,9,10,10,11,14,36,78,119,170,186,143,101,69,58,46,41,36,34,30,30,27,29,25,352,11,3316,234,50.93333333333333,0.21766381766381765,24,13.6,0.5666666666666667,186,46.0,0.24731182795698925,408,1528,1380
11,11,10,12,10,10,12,9,11,36,179,222,149,95,66,53,43,38,37,33,30,31,28,24,24,25,23,20,21,18,9,11,11,9,11,9,10,10,9,20,113,207,195,163,120,85,65,49,44,39,36,33,31,27,27,27,26,25,23,21,10,8,10,9,10,9,12,9,11,11,24,148,228,161,96,67,52,43,39,32,33,29,28,25,25,24,23,19,23,20,353,11,3994,207,48.833333333333336,0.23590982286634463,222,43.03333333333333,0.19384384384384384,228,41.266666666666666,0.18099415204678362,1291,1465,1238
8,10,11,10,10,9,9,11,9,11,8,10,8,8,10,10,12,11,10,12,14,27,28,24,22,18,19,15,13,14,11,10,10,8,10,8,11,8,9,10,10,9,8,12,13,13,11,10,11,17,60,130,135,117,83,60,47,38,34,31,24,38,42,41,37,28,22,18,20,20,18,18,18,16,15,14,15,14,13,14,13,12,10,13,10,11,11,12,10,13,353,11,1895,135,31.466666666666665,0.23308641975308642,28,13.033333333333333,0.4654761904761905,42,18.666666666666668,0.4444444444444445,391,944,560
11,14,20,22,15,16,14,12,13,12,10,11,11,11,12,11,11,10,11,14,10,9,10,9,11,9,10,10,10,8,14,38,48,43,35,29,34,31,26,25,31,34,27,23,19,16,17,16,17,17,16,14,15,13,13,15,13,13,14,11,8,12,12,10,12,14,17,18,15,20,37,44,34,30,24,24,22,23,24,24,22,22,17,17,15,19,19,17,15,15,197,6,1636,48,22.566666666666666,0.4701388888888889,22,11.9,0.5409090909090909,44,20.066666666666666,0.45606060606060606,357,677,602
25,28,20,18,16,13,15,14,11,14,13,11,11,14,13,12,14,14,12,12,12,11,11,9,11,8,12,10,10,10,50,64,47,37,32,37,31,26,25,19,20,17,20,20,27,38,52,40,33,25,22,22,20,19,20,20,18,19,16,17,12,12,12,13,11,12,12,11,10,11,11,11,13,12,13,15,20,18,14,16,13,11,12,12,11,13,13,13,13,16,227,7,1643,64,28.433333333333334,0.44427083333333334,28,13.466666666666667,0.48095238095238096,20,12.866666666666667,0.6433333333333333,404,853,386
9,8,10,13,14,15,33,39,33,29,33,31,37,35,38,47,47,38,31,24,20,21,21,18,18,15,14,15,14,15,11,12,13,25,33,35,43,47,37,31,26,24,24,26,34,53,61,54,41,31,26,25,18,20,21,16,19,19,16,13,9,11,21,29,24,22,21,15,16,13,14,16,12,12,13,11,13,14,15,13,14,14,13,11,10,12,11,11,12,13,331,11,2024,61,28.466666666666665,0.4666666666666666,47,24.5,0.5212765957446809,29,14.5,0.5,735,854,435
14,20,21,20,25,21,20,17,18,20,27,28,24,20,13,18,16,15,17,14,13,15,13,12,11,12,13,11,11,13,8,10,14,14,18,20,20,20,19,39,62,63,49,37,33,36,42,58,56,46,44,37,32,26,23,23,21,17,20,17,13,10,10,8,9,10,10,10,12,18,25,32,29,23,19,17,15,14,13,14,16,13,13,14,13,10,13,12,12,10,519,17,1873,63,30.8,0.4888888888888889,28,17.066666666666666,0.6095238095238095,32,14.566666666666666,0.4552083333333333,512,924,437
11,14,10,11,9,10,9,11,13,12,15,26,25,23,22,23,19,17,16,13,14,11,14,12,13,13,12,13,13,11,8,9,10,12,10,10,9,10,12,8,13,16,15,18,28,33,32,27,22,22,21,19,21,15,16,13,14,13,12,14,13,9,9,11,12,11,12,10,10,11,11,10,8,10,12,10,13,11,19,18,19,22,20,20,17,15,14,14,10,14,72,2,1312,33,16.066666666666666,0.48686868686868684,26,14.5,0.5576923076923077,22,13.166666666666666,0.5984848484848485,435,482,395
12,10,12,9,11,11,11,12,8,9,8,10,11,14,15,23,29,27,26,39,49,39,28,23,17,17,17,16,15,16,8,10,11,12,10,11,10,9,10,13,15,31,48,71,86,87,65,48,35,30,25,23,22,22,18,21,21,17,17,16,12,10,11,11,12,10,12,11,9,9,11,9,12,11,9,11,11,12,14,21,25,21,18,16,12,14,10,12,11,12,74,2,1745,87,27.4,0.31494252873563217,49,18.133333333333333,0.37006802721088433,25,12.633333333333333,0.5053333333333333,544,822,379
16,28,30,23,21,20,16,17,18,17,14,15,14,13,13,14,12,13,12,13,13,11,11,11,11,15,11,9,8,12,11,18,24,22,20,19,19,22,20,24,27,25,22,24,24,22,23,33,37,36,32,27,23,20,20,18,15,13,16,15,10,10,14,12,10,12,12,11,11,12,11,12,11,12,11,13,13,16,18,21,18,17,14,13,15,12,13,11,12,11,142,4,1510,37,22.366666666666667,0.6045045045045045,30,15.033333333333333,0.5011111111111111,21,12.933333333333334,0.6158730158730159,451,671,388
13,35,43,33,28,24,21,20,17,16,18,17,18,14,15,14,14,12,14,13,12,12,11,9,11,12,12,12,12,10,13,22,27,25,24,28,28,24,23,27,41,52,51,45,36,32,30,32,33,32,31,26,21,16,17,19,18,15,14,15,11,10,9,8,13,11,10,11,11,12,15,16,14,15,14,15,16,17,19,24,19,17,16,15,13,14,14,14,12,11,143,4,1745,52,27.233333333333334,0.5237179487179487,43,17.066666666666666,0.39689922480620154,24,13.866666666666667,0.5777777777777778,512,817,416
13,23,27,23,22,22,23,23,19,20,16,14,16,15,15,15,15,13,13,11,14,10,13,12,12,14,9,10,12,10,9,10,12,10,12,12,13,16,15,15,16,18,18,18,20,29,33,28,27,25,27,22,16,15,15,15,13,14,13,15,9,11,9,12,11,11,9,9,12,11,11,12,12,11,12,13,17,16,22,26,28,23,17,19,15,16,15,13,11,13,170,5,1421,33,17.366666666666667,0.5262626262626263,27,15.8,0.5851851851851853,28,14.2,0.5071428571428571,474,521,426
18,23,21,20,17,17,18,16,17,15,13,10,12,13,11,13,12,11,11,12,10,14,10,12,12,10,9,12,10,13,9,11,15,12,11,15,16,18,26,30,28,22,21,24,54,58,45,33,28,23,19,19,19,17,16,13,16,15,17,14,11,10,10,9,8,12,12,9,12,11,12,12,13,21,53,60,46,36,30,22,24,26,22,19,18,17,17,16,16,14,171,5,1674,58,22.133333333333333,0.3816091954022988,23,13.733333333333333,0.5971014492753622,60,19.933333333333334,0.33222222222222225,412,664,598
12,10,10,11,10,9,12,10,22,46,38,27,18,17,15,15,14,15,14,11,14,12,13,12,11,12,12,11,13,11,18,32,34,32,27,35,35,28,33,40,40,34,31,38,40,42,46,44,42,55,81,81,59,41,32,29,28,24,23,20,12,12,12,12,13,15,17,24,21,22,17,26,27,21,20,21,18,19,22,22,21,18,18,12,14,13,13,13,13,12,284,9,2121,81,38.13333333333333,0.4707818930041152,46,15.233333333333333,0.33115942028985507,27,17.333333333333332,0.6419753086419753,457,1144,520
19,32,29,23,21,17,18,18,14,16,15,13,15,15,12,12,14,14,12,12,12,9,11,14,11,11,11,11,10,11,8,12,9,9,11,11,9,11,11,16,20,27,35,36,33,33,31,26,23,20,18,15,14,16,15,15,13,12,14,13,8,9,11,8,12,12,10,14,20,30,27,26,31,29,28,24,21,20,17,14,13,16,14,13,13,12,13,11,9,11,365,12,1484,36,17.866666666666667,0.4962962962962963,32,15.066666666666666,0.4708333333333333,31,16.533333333333335,0.5333333333333334,452,536,496
12,18,17,16,28,42,80,97,78,54,39,32,28,24,23,22,21,21,20,17,18,16,18,15,16,13,13,13,15,13,15,27,24,34,131,257,426,485,377,254,177,136,112,95,82,75,67,66,61,56,53,50,44,42,37,36,34,31,30,30,15,28,31,23,19,17,19,28,29,25,21,16,18,20,19,19,17,15,16,18,25,31,23,21,18,15,15,13,12,12,450,15,4781,485,111.46666666666667,0.2298281786941581,97,27.966666666666665,0.2883161512027491,31,19.933333333333334,0.6430107526881721,839,3344,598
23,41,39,32,27,26,45,67,54,41,28,24,20,20,19,19,19,16,17,16,16,16,12,12,14,15,15,13,12,9,21,34,37,33,30,31,85,147,112,74,50,40,35,30,30,26,26,25,23,22,21,18,18,17,16,19,16,16,15,15,10,11,10,11,9,12,15,19,18,16,17,12,12,11,11,13,12,11,9,12,12,10,12,9,10,9,11,10,12,8,307,10,2163,147,36.06666666666667,0.24535147392290252,67,24.233333333333334,0.3616915422885572,19,11.8,0.6210526315789474,727,1082,354
21,67,71,56,46,38,33,31,28,24,19,21,19,17,18,14,15,16,14,14,13,13,15,15,12,16,14,11,14,10,17,30,33,26,24,25,22,20,19,25,46,55,46,34,33,39,46,42,35,30,29,37,34,27,24,20,21,18,16,17,13,26,40,45,36,25,24,19,16,14,16,15,15,14,14,16,28,47,50,39,29,23,19,17,20,14,15,16,15,15,350,11,2300,55,29.666666666666668,0.5393939393939394,71,23.833333333333332,0.3356807511737089,50,23.166666666666668,0.4633333333333334,715,890,695
10,9,9,13,10,10,11,10,10,9,12,11,13,18,28,62,64,57,55,54,43,35,30,24,24,22,19,19,19,16,16,50,119,111,70,45,39,29,27,26,24,20,20,22,19,19,18,18,15,15,15,13,15,14,13,12,12,13,12,11,18,75,78,55,39,33,26,26,21,19,19,19,15,15,17,15,12,14,13,12,12,14,13,11,13,13,13,11,12,10,350,11,2241,119,28.4,0.23865546218487393,64,24.2,0.378125,78,22.1,0.2833333333333333,726,852,663
11,10,8,10,10,11,12,8,11,11,10,10,15,11,15,16,23,27,20,18,23,20,16,14,15,12,12,11,14,13,13,10,9,11,10,11,11,8,10,13,9,12,13,14,19,28,50,48,38,45,54,44,33,26,22,18,18,19,17,18,11,10,11,11,9,11,9,11,10,9,9,8,12,10,10,11,13,14,10,16,16,12,15,13,11,13,10,10,10,10,384,12,1403,54,21.7,0.40185185185185185,27,13.9,0.5148148148148148,16,11.166666666666666,0.6979166666666666,417,651,335
11,17,18,22,25,19,17,16,15,12,13,12,12,11,11,11,12,10,13,12,11,8,9,9,9,11,9,9,9,9,15,30,47,130,154,124,95,70,52,46,37,34,31,29,26,25,23,25,19,21,21,21,19,16,17,16,16,14,15,14,12,13,14,34,44,40,40,34,26,22,23,22,22,24,26,33,43,34,27,27,26,21,16,18,16,16,18,15,15,14,531,17,2319,154,40.06666666666667,0.26017316017316017,25,12.733333333333333,0.5093333333333333,44,24.5,0.5568181818181818,382,1202,735
13,19,17,15,14,15,15,11,11,12,12,10,12,11,10,11,9,12,10,10,10,9,11,10,11,10,10,9,11,11,25,55,51,34,36,41,35,30,29,45,48,37,30,28,29,31,30,26,24,24,24,24,20,19,17,16,16,14,15,15,9,16,15,13,15,16,14,14,15,20,23,18,19,19,19,21,26,21,22,20,23,23,19,16,14,16,12,15,11,11,532,17,1734,55,28.933333333333334,0.5260606060606061,19,11.7,0.6157894736842104,26,17.166666666666668,0.6602564102564104,351,868,515
