AN00,AN01,AN02,AN03,AN04,AN05,AN06,AN07,AN08,AN09,AN10,AN11,AN12,AN13,AN14,AN15,AN16,AN17,AN18,AN19,AN20,AN21,AN22,AN23,AN24,AN25,AN26,AN27,AN28,AN29,M00,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,BN00,BN01,BN02,BN03,BN04,BN05,BN06,BN07,BN08,BN09,BN10,BN11,BN12,BN13,BN14,BN15,BN16,BN17,BN18,BN19,BN20,BN21,BN22,BN23,BN24,BN25,BN26,BN27,BN28,BN29,Detector,sm,ADCSUM,MXmax,MXavg,MXRatio,Amax,Aavg,ARatio,Bmax,Bavg,BRatio,Asum,MXsum,Bsum
33,66,60,50,41,37,37,32,28,26,24,29,44,39,34,25,23,20,20,15,15,16,16,18,13,15,14,14,15,13,12,19,15,17,16,16,22,16,17,20,19,48,99,95,74,56,44,36,35,33,31,25,27,21,22,20,18,18,19,16,9,10,11,11,8,9,10,9,11,11,11,15,17,18,14,15,12,13,14,15,15,14,11,13,12,10,11,10,11,13,141,4,2121,99,30.866666666666667,0.3117845117845118,66,27.733333333333334,0.42020202020202024,18,12.1,0.6722222222222222,832,926,363
19,30,28,26,22,19,18,18,16,17,15,16,16,13,12,15,11,12,12,12,11,10,11,11,12,10,9,12,10,10,49,101,93,84,69,61,48,40,36,35,37,47,46,40,32,30,27,31,33,29,34,34,26,24,23,20,19,17,18,17,15,22,20,20,20,18,20,15,18,16,19,28,28,24,23,21,23,30,34,32,49,64,50,33,28,23,24,18,19,17,198,6,2424,101,40.0,0.39603960396039606,30,15.1,0.5033333333333333,64,25.7,0.4015625,453,1200,771
8,9,10,8,10,8,12,10,10,9,13,13,16,23,33,45,43,39,42,52,54,44,36,27,24,19,20,18,16,18,8,12,10,8,10,11,12,13,15,25,46,53,50,53,55,53,43,34,28,26,24,22,22,19,19,17,16,14,17,15,12,16,18,19,25,30,32,33,29,37,47,43,35,27,23,20,17,18,16,14,16,17,13,13,15,13,15,14,12,14,240,8,2092,55,25.0,0.45454545454545453,54,22.966666666666665,0.4253086419753086,47,21.766666666666666,0.4631205673758865,689,750,653
12,15,18,15,15,14,11,12,11,11,12,13,10,11,10,11,10,9,13,10,11,12,10,9,11,13,11,10,11,11,25,46,76,94,87,64,46,37,32,28,29,27,27,26,21,23,21,17,17,17,17,16,15,13,17,14,14,13,14,14,11,16,26,33,34,29,23,19,19,22,25,27,35,41,36,30,29,26,24,22,22,20,18,16,14,16,14,15,14,12,243,8,1947,94,30.233333333333334,0.32163120567375886,18,11.733333333333333,0.6518518518518518,41,22.933333333333334,0.5593495934959349,352,907,688
12,16,16,15,13,12,11,10,12,9,12,10,12,10,11,12,9,8,10,10,10,9,10,10,8,10,10,10,10,11,26,36,53,93,92,67,50,43,41,35,36,41,42,40,34,33,28,27,32,39,47,51,43,35,29,27,23,21,20,19,24,50,42,29,21,19,18,14,14,14,11,12,15,14,12,11,12,13,12,12,13,12,12,11,10,13,13,13,8,13,243,8,2018,93,40.1,0.43118279569892476,16,10.933333333333334,0.6833333333333333,50,16.233333333333334,0.32466666666666666,328,1203,487
11,17,16,13,15,17,15,20,23,31,27,23,21,22,21,25,31,36,50,49,43,35,29,26,19,20,15,17,18,16,27,52,51,37,36,31,31,33,33,37,36,29,21,22,21,24,25,24,27,25,24,22,21,15,16,13,12,17,14,12,13,17,15,13,13,11,10,12,11,12,12,9,9,12,9,11,11,10,10,10,9,11,9,12,11,9,9,11,11,12,244,8,1843,52,26.266666666666666,0.5051282051282051,50,24.033333333333335,0.4806666666666667,17,11.133333333333333,0.6549019607843137,721,788,334
20,44,39,30,26,22,18,18,16,16,15,13,13,14,14,13,14,11,13,11,10,13,12,11,8,10,12,12,11,10,19,47,59,59,53,49,45,50,58,48,42,36,35,28,29,26,22,22,22,21,19,16,17,18,16,14,16,15,13,15,10,12,11,11,14,12,18,20,25,25,25,32,30,32,35,43,40,38,37,37,43,40,30,26,19,22,19,18,17,19,245,8,2178,59,30.966666666666665,0.5248587570621469,44,16.3,0.3704545454545455,43,25.333333333333332,0.5891472868217054,489,929,760
42,168,230,210,149,103,75,60,51,49,50,49,44,41,37,33,29,29,28,26,26,22,22,20,20,20,15,16,18,17,131,689,960,866,617,414,298,238,200,179,223,244,205,173,147,133,121,115,117,120,110,96,81,70,64,58,56,52,49,39,17,54,74,69,51,35,28,25,22,25,26,32,27,26,23,21,22,22,24,28,26,23,20,18,16,16,16,14,11,14,245,8,9389,960,228.83333333333334,0.23836805555555557,230,56.63333333333333,0.246231884057971,74,27.5,0.3716216216216216,1699,6865,825
20,47,46,35,29,24,21,21,21,19,19,12,15,12,14,15,14,14,12,12,13,11,11,11,11,11,11,8,10,11,18,39,47,43,36,45,47,56,55,47,34,33,32,37,35,34,27,26,27,30,25,21,21,16,18,17,17,14,16,14,9,9,9,12,9,12,13,14,15,16,15,13,15,25,36,30,23,26,36,50,48,37,26,21,19,20,19,15,16,16,245,8,2081,56,30.9,0.5517857142857142,47,17.666666666666668,0.3758865248226951,50,20.8,0.41600000000000004,530,927,624
38,55,51,42,38,39,46,54,49,41,35,30,26,24,21,24,25,21,20,19,17,16,16,15,15,17,16,15,14,13,12,15,16,17,18,22,30,39,39,38,33,30,27,26,31,59,73,55,43,37,34,30,27,24,24,20,19,19,19,17,9,11,10,10,9,9,9,10,10,11,12,9,11,13,16,27,32,29,23,22,26,26,20,17,14,15,13,12,12,13,270,9,2205,73,29.766666666666666,0.40776255707762554,55,28.4,0.5163636363636364,32,15.333333333333334,0.4791666666666667,852,893,460
18,39,48,43,31,27,26,30,29,31,28,31,33,29,28,26,24,21,23,19,22,22,17,19,16,16,12,13,13,13,12,12,10,14,13,12,14,16,17,16,21,22,27,29,27,25,31,30,36,41,61,60,45,33,27,20,22,21,20,18,7,10,7,11,10,13,11,8,10,12,11,9,10,12,13,12,11,11,15,16,19,21,18,15,10,13,10,11,12,12,271,9,1859,61,25.066666666666666,0.41092896174863386,48,24.9,0.5187499999999999,21,12.0,0.5714285714285714,747,752,360
17,20,19,15,12,11,16,12,12,12,11,10,8,11,12,11,11,10,11,12,13,10,12,10,10,10,13,9,12,11,55,86,74,56,44,39,46,47,37,33,26,25,24,21,23,20,20,15,17,19,16,15,14,14,15,13,13,14,13,12,15,23,24,23,20,24,41,42,35,28,28,29,26,33,31,33,32,29,27,25,22,20,18,19,18,18,15,14,15,12,272,9,1968,86,28.866666666666667,0.3356589147286822,20,12.1,0.605,42,24.633333333333333,0.5865079365079365,363,866,739
19,30,25,20,17,16,16,15,12,12,11,13,14,14,12,12,12,10,9,10,10,12,10,10,10,10,12,13,11,12,21,36,34,25,22,27,30,26,26,23,25,23,21,24,20,21,21,27,28,25,24,21,16,18,13,14,14,12,14,13,11,11,13,11,11,10,9,12,13,13,13,15,17,17,16,18,23,51,60,58,53,39,31,23,19,19,21,18,19,17,273,9,1734,36,22.133333333333333,0.6148148148148148,30,13.633333333333333,0.45444444444444443,60,22.033333333333335,0.3672222222222222,409,664,661
31,50,44,43,39,31,27,22,19,21,15,17,16,14,15,12,15,13,12,9,11,12,10,14,13,12,10,12,11,12,56,95,105,146,143,105,82,74,71,61,51,42,42,35,31,28,28,25,24,23,23,21,20,19,19,19,16,17,15,16,11,13,17,21,21,20,18,19,20,20,16,21,16,14,14,11,15,11,13,11,14,13,10,11,12,10,10,11,13,10,25,0,2470,146,48.4,0.33150684931506846,50,19.4,0.38799999999999996,21,14.533333333333333,0.692063492063492,582,1452,436
17,24,20,18,15,15,14,13,11,12,13,12,13,10,10,10,13,9,12,10,12,10,12,9,13,12,9,8,10,11,33,76,69,62,64,68,60,49,43,36,31,30,27,24,23,23,20,21,17,17,18,17,16,14,17,13,15,14,13,14,14,21,23,27,34,49,45,39,38,32,28,32,35,37,31,27,27,26,26,28,28,27,22,19,20,16,15,16,15,14,29,0,2132,76,31.466666666666665,0.4140350877192982,24,12.566666666666666,0.5236111111111111,49,27.033333333333335,0.5517006802721088,377,944,811
25,37,33,29,28,22,22,26,33,28,26,24,25,24,20,19,18,16,18,19,17,16,13,14,15,13,11,13,11,13,15,18,15,19,16,16,18,21,33,33,26,28,30,34,26,24,23,20,24,28,30,27,25,21,20,15,15,15,12,13,8,13,8,8,9,8,9,10,11,12,10,11,9,9,12,11,10,10,11,10,11,15,13,11,11,10,10,12,9,11,46,1,1600,34,22.0,0.6470588235294118,37,20.933333333333334,0.5657657657657658,15,10.4,0.6933333333333334,628,660,312
10,12,10,10,10,9,12,9,11,12,11,10,7,7,11,11,13,12,21,32,35,39,33,27,23,17,16,17,16,14,23,62,73,117,195,185,182,213,240,268,384,432,357,282,255,285,327,301,232,174,140,120,106,96,87,78,72,69,63,58,9,9,10,10,10,10,10,12,10,9,9,11,11,10,11,9,7,21,52,64,51,41,28,25,22,19,18,16,15,15,275,9,6507,432,182.53333333333333,0.4225308641975309,39,15.9,0.4076923076923077,64,18.466666666666665,0.28854166666666664,477,5476,554
12,19,19,15,18,15,16,16,18,16,15,12,12,11,12,13,11,10,11,12,9,12,11,9,11,10,12,9,9,8,21,33,29,32,32,28,47,84,81,58,43,38,34,32,33,34,29,30,27,24,21,22,22,20,19,18,17,16,15,15,8,11,12,14,13,14,19,35,38,32,25,22,21,26,34,39,57,57,46,35,47,58,49,37,30,24,24,24,20,19,290,9,2227,84,31.8,0.37857142857142856,19,12.766666666666667,0.6719298245614036,58,29.666666666666668,0.5114942528735632,383,954,890
13,25,25,22,18,13,15,15,14,13,9,11,13,10,11,13,12,12,8,13,10,13,11,11,12,10,10,11,11,11,17,49,67,58,46,50,49,41,41,37,30,27,29,26,26,27,27,22,18,19,17,19,17,16,15,15,13,16,12,13,10,13,14,17,16,18,18,18,18,20,17,17,23,28,35,42,40,32,22,27,29,34,30,26,20,18,17,19,17,16,291,9,1925,67,28.633333333333333,0.427363184079602,25,13.166666666666666,0.5266666666666666,42,22.366666666666667,0.5325396825396825,395,859,671
21,38,35,28,20,17,14,15,17,16,16,17,15,12,12,11,12,12,12,10,10,10,12,11,13,12,11,12,13,11,20,44,46,32,27,28,25,29,45,51,44,34,25,24,24,22,24,25,28,24,23,21,20,18,18,16,14,14,14,15,11,13,13,10,11,14,13,12,16,19,17,17,16,13,16,18,25,31,43,41,34,33,28,24,21,18,17,15,14,14,292,9,1846,51,26.466666666666665,0.518954248366013,38,15.5,0.40789473684210525,43,19.566666666666666,0.45503875968992247,465,794,587
12,22,26,22,17,15,14,13,13,13,11,12,12,11,12,12,11,10,13,9,12,11,10,14,10,10,11,10,10,11,70,360,485,344,219,146,111,92,78,69,60,58,53,51,46,44,40,37,35,34,29,28,26,27,26,25,21,20,21,19,76,294,394,290,186,132,106,92,85,78,72,64,59,53,48,48,44,41,39,36,33,30,28,24,25,24,22,23,20,19,293,9,5548,485,89.13333333333334,0.18378006872852234,26,12.966666666666667,0.4987179487179487,394,82.83333333333333,0.21023688663282572,389,2674,2485
13,20,34,46,39,32,31,29,25,23,20,24,22,17,17,16,15,16,15,12,17,12,12,13,12,12,10,13,13,11,10,12,15,19,22,19,20,22,20,17,28,31,30,26,22,23,21,27,25,26,26,21,18,15,17,16,14,15,15,13,13,9,8,9,8,12,8,10,8,10,14,10,12,10,12,11,13,15,16,20,21,19,13,12,11,13,12,13,11,12,301,10,1561,31,20.166666666666668,0.6505376344086022,46,19.7,0.42826086956521736,21,12.166666666666666,0.5793650793650793,591,605,365
13,18,17,13,13,15,12,14,12,13,11,13,12,10,12,9,11,11,10,11,11,9,10,10,11,10,9,10,11,8,21,34,35,27,38,50,43,40,34,30,27,24,22,21,22,19,17,17,17,15,15,14,14,14,15,13,11,12,12,12,10,10,10,10,15,19,19,22,27,24,23,23,29,31,31,28,24,25,27,27,22,15,15,15,16,14,14,15,14,12,305,10,1620,50,22.833333333333332,0.45666666666666667,18,11.633333333333333,0.6462962962962963,31,19.533333333333335,0.6301075268817204,349,685,586
9,10,10,11,10,11,17,50,64,47,32,24,19,20,16,16,16,16,14,17,16,13,14,14,13,13,11,12,11,12,10,10,10,8,10,10,19,74,104,71,46,31,28,23,21,17,18,19,17,16,16,16,15,14,14,14,14,13,13,14,7,10,9,8,11,10,19,61,66,45,31,23,21,16,18,16,17,17,14,13,14,14,14,13,12,11,12,13,12,12,312,10,1822,104,23.5,0.22596153846153846,64,18.6,0.290625,66,18.633333333333333,0.2823232323232323,558,705,559
12,19,18,19,20,15,17,16,16,28,174,369,304,198,139,105,83,71,61,53,50,47,43,40,36,34,33,29,30,27,19,38,45,52,51,39,33,34,40,59,189,385,399,350,294,233,178,138,116,110,104,98,84,73,63,57,54,48,46,45,12,11,13,14,14,11,16,13,16,14,20,34,44,52,52,46,36,28,25,23,25,24,21,21,20,16,16,17,17,16,338,11,6267,399,115.8,0.29022556390977444,369,70.2,0.1902439024390244,52,22.9,0.4403846153846154,2106,3474,687
24,30,29,25,30,35,32,24,23,18,19,20,17,21,23,26,25,24,27,30,30,25,25,20,19,15,17,15,15,15,15,16,16,16,17,21,21,19,15,15,17,16,16,20,22,26,36,52,61,70,86,79,63,45,36,30,26,24,24,24,11,11,9,10,8,10,11,9,10,10,11,9,9,11,10,10,10,20,22,22,30,35,33,23,18,17,16,16,16,16,66,2,2095,86,31.466666666666665,0.36589147286821705,35,23.266666666666666,0.6647619047619048,35,15.1,0.43142857142857144,698,944,453
14,24,32,41,38,33,24,22,25,27,21,22,21,18,17,16,15,13,15,13,15,12,12,13,13,13,11,11,10,12,10,8,13,15,12,18,18,18,23,30,30,31,32,29,28,29,28,28,24,21,20,18,17,16,16,15,15,14,14,13,21,39,32,22,19,17,15,14,15,14,12,13,12,13,12,12,13,12,14,10,10,9,11,11,14,13,11,9,12,12,69,2,1619,32,20.1,0.628125,41,19.1,0.4658536585365854,39,14.766666666666667,0.3786324786324787,573,603,443
9,9,11,10,11,11,9,9,12,10,9,8,9,9,9,10,8,10,11,9,12,10,9,9,9,13,33,55,58,49,8,9,11,9,11,9,9,12,9,11,10,11,12,10,9,10,10,12,11,10,9,13,9,9,11,17,60,86,67,45,13,11,11,11,11,10,11,11,11,12,10,11,11,8,8,9,12,11,10,10,11,12,10,11,11,32,49,45,33,22,169,5,1427,86,17.633333333333333,0.20503875968992247,58,15.0,0.25862068965517243,49,14.933333333333334,0.3047619047619048,450,529,448
9,9,11,7,13,8,9,12,11,9,8,11,10,10,10,13,21,30,34,39,39,37,27,20,18,18,18,14,17,13,13,13,11,10,10,8,10,9,10,9,9,12,11,15,22,46,65,65,53,40,32,27,21,22,17,16,16,15,12,16,10,10,11,9,10,10,11,9,11,14,12,20,29,42,45,46,44,34,29,23,21,19,17,16,16,15,15,15,18,14,169,5,1735,65,21.166666666666668,0.32564102564102565,39,16.833333333333332,0.4316239316239316,46,19.833333333333332,0.43115942028985504,505,635,595
12,28,58,64,65,65,49,38,31,25,23,22,21,20,18,19,16,16,14,16,13,17,15,13,13,15,14,12,13,13,24,88,115,92,62,42,35,28,26,25,22,19,20,21,23,18,16,15,14,13,12,15,13,11,15,14,15,15,13,13,26,63,59,43,30,23,18,17,17,18,14,14,15,13,13,13,16,12,13,12,12,14,12,10,13,13,12,9,12,11,169,5,2179,115,28.466666666666665,0.24753623188405796,65,25.266666666666666,0.3887179487179487,63,18.9,0.3,758,854,567
15,34,37,39,38,41,55,57,41,31,24,22,25,26,31,35,31,27,20,20,18,20,17,18,17,15,14,14,13,12,9,13,14,14,13,20,34,36,29,22,18,21,25,33,87,120,100,74,62,52,47,38,33,29,24,24,25,23,20,19,10,10,10,11,10,12,9,11,11,9,10,11,12,13,23,29,27,25,23,24,29,23,17,16,14,16,13,15,14,13,187,6,2355,120,35.93333333333333,0.2994444444444444,57,26.9,0.4719298245614035,29,15.666666666666666,0.5402298850574713,807,1078,470
26,60,56,37,29,27,20,19,18,19,17,18,15,15,16,15,16,12,14,11,11,14,13,13,12,12,10,12,12,11,28,54,55,41,35,46,49,49,42,32,29,33,37,40,35,32,27,24,22,23,23,18,18,17,17,16,17,14,17,14,9,12,11,13,10,13,12,13,16,12,18,16,22,31,32,32,31,27,26,29,24,22,17,16,15,17,10,15,14,14,189,6,2033,55,30.133333333333333,0.5478787878787879,60,19.333333333333332,0.3222222222222222,32,18.3,0.571875,580,904,549
18,35,33,24,18,15,15,14,13,13,15,12,12,15,22,20,15,15,15,13,17,20,18,19,15,18,20,20,18,17,17,33,32,22,20,18,18,18,14,14,18,22,21,16,17,17,16,19,21,30,36,26,23,20,20,18,18,16,19,20,9,9,7,10,10,10,9,14,11,8,9,8,9,9,11,9,9,11,10,10,9,10,11,9,7,10,12,11,9,10,227,7,1443,36,20.633333333333333,0.5731481481481482,35,17.8,0.5085714285714286,14,9.666666666666666,0.6904761904761905,534,619,290
15,22,21,24,19,19,13,14,12,15,15,12,14,15,13,11,11,13,11,10,10,10,7,9,10,12,12,12,11,12,24,46,52,62,48,40,35,30,30,29,31,30,34,32,32,30,30,33,36,33,33,24,20,20,18,17,18,16,14,15,12,16,15,17,16,15,14,12,14,13,17,18,21,20,26,25,28,37,44,44,38,29,23,22,18,17,15,15,15,16,276,9,1948,62,30.4,0.49032258064516127,24,13.466666666666667,0.5611111111111111,44,21.066666666666666,0.47878787878787876,404,912,632
32,51,41,32,27,27,31,39,34,29,26,22,29,31,31,25,25,20,24,28,27,26,20,17,19,14,17,14,14,14,12,13,14,13,13,14,16,20,22,16,15,17,26,35,37,33,25,27,40,69,72,56,39,31,27,21,21,21,19,18,13,9,8,11,11,12,10,7,10,7,9,8,10,11,12,11,12,10,10,16,18,13,12,12,13,13,11,12,12,11,279,9,1922,72,26.733333333333334,0.3712962962962963,51,26.2,0.5137254901960784,18,11.133333333333333,0.6185185185185185,786,802,334
9,11,9,10,9,9,8,12,14,15,23,33,48,57,55,44,41,38,36,29,26,23,21,18,18,18,15,16,16,14,15,19,26,37,38,25,26,34,48,44,50,51,44,40,28,27,26,23,22,21,18,18,15,17,17,15,16,13,11,12,9,11,14,19,20,27,34,35,37,36,35,31,25,26,22,19,21,16,15,15,18,16,14,15,13,11,13,12,11,14,147,4,2095,51,26.533333333333335,0.5202614379084968,57,23.166666666666668,0.4064327485380117,37,20.133333333333333,0.5441441441441441,695,796,604
21,38,37,31,29,23,21,18,18,15,13,15,13,14,16,12,13,14,12,10,12,11,12,9,11,13,11,12,11,8,17,29,36,36,38,40,37,33,26,27,28,27,28,37,40,36,31,33,32,28,23,21,16,19,18,17,14,16,17,14,11,9,9,12,12,10,12,11,13,8,13,15,14,25,28,32,33,41,44,37,29,24,21,20,17,17,16,15,13,15,163,5,1883,40,27.133333333333333,0.6783333333333333,38,16.433333333333334,0.4324561403508772,44,19.2,0.43636363636363634,493,814,576
18,21,20,24,24,20,17,23,26,26,28,30,26,27,25,44,120,202,223,188,130,93,70,55,49,45,39,38,36,34,12,9,8,9,12,8,10,10,13,12,11,12,14,13,16,68,272,427,426,349,247,173,127,104,89,77,70,64,58,55,9,9,9,11,9,10,9,9,7,11,9,10,8,8,9,15,27,35,35,30,25,20,16,15,15,13,14,15,11,11,164,5,4930,427,92.5,0.21662763466042154,223,57.36666666666667,0.25724962630792225,35,14.466666666666667,0.41333333333333333,1721,2775,434
16,36,57,66,51,38,32,28,27,21,19,20,19,18,18,16,15,17,15,15,15,14,13,13,12,12,10,12,11,11,9,15,24,29,26,21,22,19,21,18,19,20,22,27,31,35,46,48,49,44,34,28,24,19,19,17,15,16,19,15,9,11,10,11,8,11,12,10,8,10,9,12,9,13,11,16,23,25,27,30,26,21,17,17,15,14,11,14,14,10,166,5,1852,49,25.033333333333335,0.5108843537414967,66,22.233333333333334,0.3368686868686869,30,14.466666666666667,0.4822222222222222,667,751,434
9,16,42,61,64,52,36,29,27,26,24,22,21,19,20,16,18,15,16,13,14,16,16,11,13,12,11,11,13,11,11,15,17,28,33,29,23,23,31,34,35,45,44,49,51,47,47,44,38,37,37,32,27,23,20,17,20,18,19,17,11,11,11,10,9,8,10,10,11,11,12,14,13,18,18,20,25,25,27,37,48,40,31,26,20,19,18,15,15,15,167,5,2143,51,30.366666666666667,0.5954248366013072,64,22.466666666666665,0.35104166666666664,48,18.6,0.3875,674,911,558
10,10,17,38,53,59,56,50,45,37,40,58,88,115,99,72,50,46,36,31,29,29,26,23,23,23,21,19,18,17,11,11,17,34,44,46,52,51,50,51,62,109,134,123,115,112,106,102,88,83,83,75,62,51,43,38,35,32,31,29,10,10,8,10,12,17,20,22,24,21,20,23,25,23,22,18,17,16,15,15,15,14,12,14,14,14,11,10,9,11,172,5,3590,134,62.666666666666664,0.46766169154228854,115,41.266666666666666,0.35884057971014494,25,15.733333333333333,0.6293333333333333,1238,1880,472
17,36,52,89,118,106,106,133,139,120,99,93,112,129,115,90,69,55,49,44,40,36,35,32,28,28,24,26,27,23,10,9,20,122,275,345,418,385,326,329,378,383,357,352,339,286,248,209,168,139,121,107,99,90,82,75,69,65,60,54,19,65,114,136,134,119,127,157,183,169,148,139,160,200,197,165,138,114,92,76,64,59,55,50,45,43,40,38,34,32,172,5,11102,418,197.33333333333334,0.4720893141945774,139,69.0,0.49640287769784175,200,103.73333333333333,0.5186666666666667,2070,5920,3112
9,11,11,9,11,10,11,9,11,12,8,10,9,12,10,10,10,11,10,12,15,16,11,11,10,10,11,10,11,10,13,18,17,20,31,33,35,60,86,80,65,63,69,65,57,50,54,52,47,39,30,29,27,24,23,22,23,21,20,17,12,9,11,11,11,12,13,17,19,18,17,23,32,38,39,54,93,104,87,77,63,56,45,42,32,30,28,27,23,23,324,10,2577,86,39.666666666666664,0.46124031007751937,16,10.7,0.66875,104,35.53333333333333,0.3416666666666667,321,1190,1066
29,93,93,67,49,39,31,27,24,23,21,21,19,19,18,17,16,17,16,13,13,16,14,13,11,10,12,11,11,10,14,39,50,68,90,80,72,84,92,82,62,49,45,37,31,30,29,25,24,24,23,21,20,19,21,16,17,16,15,15,12,11,12,13,14,16,20,32,60,72,60,53,63,63,59,53,52,56,52,40,36,30,26,25,23,19,21,18,18,19,329,10,3031,92,40.333333333333336,0.4384057971014493,93,25.766666666666666,0.2770609318996416,72,34.93333333333333,0.48518518518518516,773,1210,1048
11,20,22,28,26,25,24,22,21,21,21,19,18,16,17,15,14,16,14,12,13,11,15,11,12,11,12,12,13,11,12,12,13,16,18,17,18,20,23,24,25,27,30,31,25,28,32,31,30,35,46,38,31,25,21,19,18,16,18,17,12,9,11,12,11,11,8,11,11,12,11,11,11,14,14,13,18,19,22,40,59,51,37,27,24,19,19,19,17,17,420,14,1789,46,23.866666666666667,0.518840579710145,28,16.766666666666666,0.5988095238095238,59,19.0,0.3220338983050847,503,716,570
18,21,22,21,19,20,18,16,15,15,14,11,13,15,12,12,12,12,10,13,10,13,12,10,11,7,11,11,11,11,17,27,32,34,34,35,30,29,24,28,31,33,27,26,24,21,21,24,23,20,17,17,15,16,14,14,14,14,12,11,12,10,13,11,11,13,8,12,12,14,19,22,23,23,24,25,41,45,37,29,22,21,21,19,15,17,15,12,17,13,422,14,1676,35,22.8,0.6514285714285715,22,13.866666666666667,0.6303030303030304,45,19.2,0.42666666666666664,416,684,576
11,16,19,16,13,13,13,11,10,11,11,11,11,13,10,10,11,10,9,9,10,11,10,10,12,9,13,9,11,10,17,34,34,27,30,34,32,27,29,31,33,34,27,24,21,17,18,16,14,15,14,14,15,15,13,15,12,14,14,13,11,14,14,13,10,12,14,17,21,20,27,33,25,20,16,17,17,16,13,14,13,14,13,13,12,11,13,11,12,9,423,14,1461,34,21.766666666666666,0.6401960784313725,19,11.433333333333334,0.6017543859649123,33,15.5,0.4696969696969697,343,653,465
13,19,21,18,17,17,14,16,11,13,12,12,12,12,13,12,10,9,12,11,12,12,13,11,10,11,11,10,12,10,17,25,32,33,45,36,33,33,35,32,30,31,27,30,32,32,30,30,26,23,20,19,16,16,15,18,14,12,15,13,8,10,10,12,13,12,10,13,16,14,16,16,19,22,26,31,42,46,40,40,36,35,29,25,22,21,16,17,17,16,425,14,1806,45,25.666666666666668,0.5703703703703704,21,12.866666666666667,0.6126984126984127,46,21.666666666666668,0.4710144927536232,386,770,650
9,13,13,13,15,18,15,16,12,13,13,12,12,12,12,14,12,13,12,12,14,13,13,10,10,8,9,9,6,11,14,37,37,30,53,80,69,53,41,37,34,37,35,37,37,35,31,32,35,39,35,32,27,24,23,20,20,18,18,15,11,12,12,14,14,21,22,18,13,15,16,17,17,19,19,18,17,22,23,27,28,24,24,19,17,16,15,13,14,12,61,2,1928,80,34.5,0.43125,18,12.133333333333333,0.674074074074074,28,17.633333333333333,0.6297619047619047,364,1035,529
12,18,21,19,16,13,11,13,14,14,12,12,10,13,15,9,11,12,10,11,11,13,10,11,10,13,9,10,10,11,10,19,28,31,24,19,21,19,20,18,19,20,22,24,20,16,16,16,16,16,15,15,12,15,14,14,13,11,12,14,8,12,12,10,9,10,10,12,10,12,12,15,17,18,16,14,14,14,16,21,21,20,24,22,18,16,14,14,12,12,248,8,1338,31,17.633333333333333,0.5688172043010753,21,12.466666666666667,0.5936507936507937,24,14.5,0.6041666666666666,374,529,435
26,41,43,46,44,37,29,24,21,21,20,17,17,18,17,18,17,14,17,15,13,12,14,13,12,9,12,11,13,12,17,23,27,31,37,34,30,33,26,27,23,23,27,27,24,26,30,27,23,25,27,23,23,17,15,16,15,16,16,12,11,10,11,11,12,11,13,12,10,13,10,13,13,10,13,14,15,17,16,18,23,21,18,17,17,15,13,12,14,12,288,9,1758,37,24.0,0.6486486486486487,46,20.766666666666666,0.4514492753623188,23,13.833333333333334,0.6014492753623188,623,720,415
11,17,15,24,22,18,19,15,14,14,14,11,13,11,12,13,11,11,11,11,11,10,9,10,12,10,11,8,13,10,21,23,35,103,108,87,81,71,55,46,39,32,32,28,28,24,23,25,23,26,23,22,20,17,18,15,18,14,15,16,10,11,14,26,26,26,27,26,24,24,19,19,20,19,19,21,23,28,34,32,35,33,28,25,20,17,16,14,15,16,290,9,2146,108,36.266666666666666,0.3358024691358025,24,13.033333333333333,0.5430555555555555,35,22.233333333333334,0.6352380952380953,391,1088,667
18,27,26,19,17,17,20,41,51,37,23,21,20,19,19,16,16,15,15,15,14,15,15,11,12,14,11,14,12,12,13,20,21,20,20,23,42,149,194,132,86,63,54,52,62,67,56,51,51,43,39,33,32,27,28,25,24,26,21,22,12,8,10,11,10,11,12,22,24,24,17,15,16,18,30,40,34,40,44,38,32,30,24,22,20,19,20,18,15,17,291,9,2731,194,49.86666666666667,0.2570446735395189,51,19.4,0.3803921568627451,44,21.766666666666666,0.4946969696969697,582,1496,653
27,41,37,30,25,19,21,21,20,16,17,14,13,14,15,12,12,14,12,12,10,13,12,12,12,10,10,12,9,9,33,51,52,45,36,32,40,42,43,35,33,27,29,35,31,31,30,27,25,26,24,23,22,18,17,17,17,16,14,13,11,12,9,11,8,11,14,11,14,15,14,14,13,16,18,16,16,17,18,22,24,21,20,15,18,13,15,14,11,13,292,9,1829,52,29.466666666666665,0.5666666666666667,41,16.7,0.4073170731707317,24,14.8,0.6166666666666667,501,884,444
16,20,16,17,19,22,26,26,19,18,16,16,16,15,14,12,12,12,15,11,10,11,11,12,13,12,14,9,10,13,11,11,14,13,16,21,30,33,25,22,23,19,21,27,34,32,31,28,27,22,22,18,16,14,15,14,13,15,15,14,11,10,11,10,9,11,12,12,12,12,12,13,12,11,18,18,22,22,20,22,16,18,16,15,13,14,12,12,13,11,67,2,1489,34,20.533333333333335,0.603921568627451,26,15.1,0.5807692307692307,22,14.0,0.6363636363636364,453,616,420
